Given args
Namespace(coco_annotations='/scratch/nils.strassenburg/custom-coco/coco_meta.json', coco_root='/scratch/nils.strassenburg/custom-coco', deterministic=True, model='resnet152', num_epochs=50)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version='11.0', gcc_version='(Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0', clang_version=None, cmake_version='version 3.19.3', os='Ubuntu 20.04.1 LTS (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='True', cuda_runtime_version=None, nvidia_driver_version='450.80.02', nvidia_gpu_models='GPU 0: A100-SXM4-40GB\nGPU 1: A100-SXM4-40GB\nGPU 2: A100-SXM4-40GB\nGPU 3: A100-SXM4-40GB\nGPU 4: A100-SXM4-40GB\nGPU 5: A100-SXM4-40GB\nGPU 6: A100-SXM4-40GB\nGPU 7: A100-SXM4-40GB', cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchaudio==0.7.0a0+a853dff\ntorchvision==0.8.2', conda_packages='_pytorch_select           0.1                       cpu_0  \nblas                      1.0                         mkl  \ncudatoolkit               11.0.221             h6bb024c_0  \nlibmklml                  2019.0.5                      0  \nmkl                       2020.2                      256  \nmkl-service               2.3.0            py38he904b0f_0  \nmkl_fft                   1.3.0            py38h54f3939_0  \nmkl_random                1.1.1            py38h0573a6f_0  \nnumpy                     1.19.5                   pypi_0    pypi\nnumpy-base                1.19.2           py38hfa32c7d_0  \npytorch                   1.7.1           py3.8_cuda11.0.221_cudnn8.0.5_0    pytorch\ntorchaudio                0.7.2                      py38    pytorch\ntorchvision               0.8.2                py38_cu110    pytorch', hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;backward_path;epoch-0;batch-6;time.time_ns-1619338097490786962
STOP;backward_path;epoch-0;batch-6;time.time_ns-1619338097826036607
START;load_data;epoch-0;batch-7;time.time_ns-1619338097826041707
STOP;batch-time;epoch-0;batch-6;time.time_ns-1619338097826043059
START;batch-time;epoch-0;batch-7;time.time_ns-1619338097826364548
STOP;load_data;epoch-0;batch-7;time.time_ns-1619338098368210263
START;to_device;epoch-0;batch-7;time.time_ns-1619338098368227095
STOP;to_device;epoch-0;batch-7;time.time_ns-1619338098370714941
START;forward_path;epoch-0;batch-7;time.time_ns-1619338098370717255
STOP;forward_path;epoch-0;batch-7;time.time_ns-1619338098437880218
START;backward_path;epoch-0;batch-7;time.time_ns-1619338098437891570
STOP;backward_path;epoch-0;batch-7;time.time_ns-1619338098771791151
START;load_data;epoch-0;batch-8;time.time_ns-1619338098771797193
STOP;batch-time;epoch-0;batch-7;time.time_ns-1619338098771799116
START;batch-time;epoch-0;batch-8;time.time_ns-1619338098771800379
STOP;load_data;epoch-0;batch-8;time.time_ns-1619338099310877066
START;to_device;epoch-0;batch-8;time.time_ns-1619338099310893657
STOP;to_device;epoch-0;batch-8;time.time_ns-1619338099314436951
START;forward_path;epoch-0;batch-8;time.time_ns-1619338099314439536
STOP;forward_path;epoch-0;batch-8;time.time_ns-1619338099379514989
START;backward_path;epoch-0;batch-8;time.time_ns-1619338099379519188
STOP;backward_path;epoch-0;batch-8;time.time_ns-1619338099715194188
START;load_data;epoch-0;batch-9;time.time_ns-1619338099715199898
STOP;batch-time;epoch-0;batch-8;time.time_ns-1619338099715201391
START;batch-time;epoch-0;batch-9;time.time_ns-1619338099715202633
STOP;load_data;epoch-0;batch-9;time.time_ns-1619338100212169471
START;to_device;epoch-0;batch-9;time.time_ns-1619338100212185381
STOP;to_device;epoch-0;batch-9;time.time_ns-1619338100215472980
START;forward_path;epoch-0;batch-9;time.time_ns-1619338100215806651
STOP;forward_path;epoch-0;batch-9;time.time_ns-1619338100280803537
START;backward_path;epoch-0;batch-9;time.time_ns-1619338100280807234
STOP;backward_path;epoch-0;batch-9;time.time_ns-1619338100616450854
START;load_data;epoch-0;batch-10;time.time_ns-1619338100616455814
STOP;batch-time;epoch-0;batch-9;time.time_ns-1619338100616457286
START;batch-time;epoch-0;batch-10;time.time_ns-1619338100616458308
STOP;load_data;epoch-0;batch-10;time.time_ns-1619338101122585585
START;to_device;epoch-0;batch-10;time.time_ns-1619338101122602717
STOP;to_device;epoch-0;batch-10;time.time_ns-1619338101126261489
START;forward_path;epoch-0;batch-10;time.time_ns-1619338101126264334
STOP;forward_path;epoch-0;batch-10;time.time_ns-1619338101190486684
START;backward_path;epoch-0;batch-10;time.time_ns-1619338101190490912
STOP;backward_path;epoch-0;batch-10;time.time_ns-1619338101526861098
START;load_data;epoch-0;batch-11;time.time_ns-1619338101526866668
STOP;batch-time;epoch-0;batch-10;time.time_ns-1619338101526868091
START;batch-time;epoch-0;batch-11;time.time_ns-1619338101526869213
STOP;load_data;epoch-0;batch-11;time.time_ns-1619338102047484086
START;to_device;epoch-0;batch-11;time.time_ns-1619338102047500567
STOP;to_device;epoch-0;batch-11;time.time_ns-1619338102051206417
START;forward_path;epoch-0;batch-11;time.time_ns-1619338102051208841
STOP;forward_path;epoch-0;batch-11;time.time_ns-1619338102115471077
START;backward_path;epoch-0;batch-11;time.time_ns-1619338102115475466
STOP;backward_path;epoch-0;batch-11;time.time_ns-1619338102451747455
START;load_data;epoch-0;batch-12;time.time_ns-1619338102451752965
STOP;batch-time;epoch-0;batch-11;time.time_ns-1619338102451754288
START;batch-time;epoch-0;batch-12;time.time_ns-1619338102451755270
STOP;load_data;epoch-0;batch-12;time.time_ns-1619338102975470979
